id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
140;searchpage;requests;1598065856.2415874;-1.074613094329834;https://www.jobindex.dk/jobsoegning?lang=da?page=123.html;https://www.jobindex.dk/jobsoegning?lang=da?page=123.html;223722;200;True;
141;searchpage;requests;1598065857.9394746;-0.9994122982025146;https://www.jobindex.dk/jobsoegning?lang=da?page=124.html;https://www.jobindex.dk/jobsoegning?lang=da?page=124.html;223722;200;True;
142;searchpage;requests;1598065859.5411818;-1.1464738845825195;https://www.jobindex.dk/jobsoegning?lang=da?page=125.html;https://www.jobindex.dk/jobsoegning?lang=da?page=125.html;223722;200;True;
143;searchpage;requests;1598065861.2997406;-1.1856577396392822;https://www.jobindex.dk/jobsoegning?lang=da?page=126.html;https://www.jobindex.dk/jobsoegning?lang=da?page=126.html;223722;200;True;
144;searchpage;requests;1598065863.1944551;-1.9805757999420166;https://www.jobindex.dk/jobsoegning?lang=da?page=127.html;https://www.jobindex.dk/jobsoegning?lang=da?page=127.html;223723;200;True;
145;searchpage;requests;1598065865.7822526;-0.7959041595458984;https://www.jobindex.dk/jobsoegning?lang=da?page=128.html;https://www.jobindex.dk/jobsoegning?lang=da?page=128.html;223722;200;True;
146;searchpage;requests;1598065867.1973288;-1.0585851669311523;https://www.jobindex.dk/jobsoegning?lang=da?page=129.html;https://www.jobindex.dk/jobsoegning?lang=da?page=129.html;223722;200;True;
147;searchpage;requests;1598065868.8880577;-0.941908597946167;https://www.jobindex.dk/jobsoegning?lang=da?page=130.html;https://www.jobindex.dk/jobsoegning?lang=da?page=130.html;223722;200;True;
148;searchpage;requests;1598065870.4379208;-0.9058709144592285;https://www.jobindex.dk/jobsoegning?lang=da?page=131.html;https://www.jobindex.dk/jobsoegning?lang=da?page=131.html;223722;200;True;
149;searchpage;requests;1598065872.0039015;-1.125504493713379;https://www.jobindex.dk/jobsoegning?lang=da?page=132.html;https://www.jobindex.dk/jobsoegning?lang=da?page=132.html;223723;200;True;
150;searchpage;requests;1598065873.8544831;-1.3180906772613525;https://www.jobindex.dk/jobsoegning?lang=da?page=133.html;https://www.jobindex.dk/jobsoegning?lang=da?page=133.html;223722;200;True;
151;searchpage;requests;1598065875.7797952;-1.062701940536499;https://www.jobindex.dk/jobsoegning?lang=da?page=134.html;https://www.jobindex.dk/jobsoegning?lang=da?page=134.html;223723;200;True;
152;searchpage;requests;1598065877.461529;-1.0525240898132324;https://www.jobindex.dk/jobsoegning?lang=da?page=135.html;https://www.jobindex.dk/jobsoegning?lang=da?page=135.html;223722;200;True;
153;searchpage;requests;1598065879.2140377;-0.9723074436187744;https://www.jobindex.dk/jobsoegning?lang=da?page=136.html;https://www.jobindex.dk/jobsoegning?lang=da?page=136.html;223722;200;True;
154;searchpage;requests;1598065880.8494585;-1.1824209690093994;https://www.jobindex.dk/jobsoegning?lang=da?page=137.html;https://www.jobindex.dk/jobsoegning?lang=da?page=137.html;223722;200;True;
155;searchpage;requests;1598065882.7199302;-1.2733283042907715;https://www.jobindex.dk/jobsoegning?lang=da?page=138.html;https://www.jobindex.dk/jobsoegning?lang=da?page=138.html;223722;200;True;
156;searchpage;requests;1598065884.6124372;-1.2349326610565186;https://www.jobindex.dk/jobsoegning?lang=da?page=139.html;https://www.jobindex.dk/jobsoegning?lang=da?page=139.html;223722;200;True;
157;searchpage;requests;1598065886.4622397;-1.1265039443969727;https://www.jobindex.dk/jobsoegning?lang=da?page=140.html;https://www.jobindex.dk/jobsoegning?lang=da?page=140.html;223723;200;True;
158;searchpage;requests;1598065888.1888711;-1.1736149787902832;https://www.jobindex.dk/jobsoegning?lang=da?page=141.html;https://www.jobindex.dk/jobsoegning?lang=da?page=141.html;223723;200;True;
159;searchpage;requests;1598065889.9615343;-1.070573329925537;https://www.jobindex.dk/jobsoegning?lang=da?page=142.html;https://www.jobindex.dk/jobsoegning?lang=da?page=142.html;223723;200;True;
160;searchpage;requests;1598065891.7001364;-1.189690113067627;https://www.jobindex.dk/jobsoegning?lang=da?page=143.html;https://www.jobindex.dk/jobsoegning?lang=da?page=143.html;223723;200;True;
161;searchpage;requests;1598065893.5129642;-1.0878143310546875;https://www.jobindex.dk/jobsoegning?lang=da?page=144.html;https://www.jobindex.dk/jobsoegning?lang=da?page=144.html;223722;200;True;
162;searchpage;requests;1598065895.2081163;-1.059190034866333;https://www.jobindex.dk/jobsoegning?lang=da?page=145.html;https://www.jobindex.dk/jobsoegning?lang=da?page=145.html;223722;200;True;
163;searchpage;requests;1598065896.8942692;-1.0066604614257812;https://www.jobindex.dk/jobsoegning?lang=da?page=146.html;https://www.jobindex.dk/jobsoegning?lang=da?page=146.html;223722;200;True;
164;searchpage;requests;1598065898.5121078;-1.7099189758300781;https://www.jobindex.dk/jobsoegning?lang=da?page=147.html;https://www.jobindex.dk/jobsoegning?lang=da?page=147.html;223723;200;True;
165;searchpage;requests;1598065900.8971188;-1.2423007488250732;https://www.jobindex.dk/jobsoegning?lang=da?page=148.html;https://www.jobindex.dk/jobsoegning?lang=da?page=148.html;223722;200;True;
166;searchpage;requests;1598065902.7474601;-0.8269004821777344;https://www.jobindex.dk/jobsoegning?lang=da?page=149.html;https://www.jobindex.dk/jobsoegning?lang=da?page=149.html;223723;200;True;
167;searchpage;requests;1598065904.2216375;-1.0146491527557373;https://www.jobindex.dk/jobsoegning?lang=da?page=150.html;https://www.jobindex.dk/jobsoegning?lang=da?page=150.html;223723;200;True;
168;searchpage;requests;1598065905.8393314;-0.8628482818603516;https://www.jobindex.dk/jobsoegning?lang=da?page=151.html;https://www.jobindex.dk/jobsoegning?lang=da?page=151.html;223722;200;True;
169;searchpage;requests;1598065907.38147;-1.0914115905761719;https://www.jobindex.dk/jobsoegning?lang=da?page=152.html;https://www.jobindex.dk/jobsoegning?lang=da?page=152.html;223723;200;True;
170;searchpage;requests;1598065909.1000326;-1.0026757717132568;https://www.jobindex.dk/jobsoegning?lang=da?page=153.html;https://www.jobindex.dk/jobsoegning?lang=da?page=153.html;223722;200;True;
171;searchpage;requests;1598065910.7379696;-1.645881175994873;https://www.jobindex.dk/jobsoegning?lang=da?page=154.html;https://www.jobindex.dk/jobsoegning?lang=da?page=154.html;223722;200;True;
172;searchpage;requests;1598065912.986806;-1.0745654106140137;https://www.jobindex.dk/jobsoegning?lang=da?page=155.html;https://www.jobindex.dk/jobsoegning?lang=da?page=155.html;223722;200;True;
173;searchpage;requests;1598065914.665492;-1.1184923648834229;https://www.jobindex.dk/jobsoegning?lang=da?page=156.html;https://www.jobindex.dk/jobsoegning?lang=da?page=156.html;223723;200;True;
174;searchpage;requests;1598065916.3982506;-1.1145153045654297;https://www.jobindex.dk/jobsoegning?lang=da?page=157.html;https://www.jobindex.dk/jobsoegning?lang=da?page=157.html;223722;200;True;
175;searchpage;requests;1598065918.1288688;-1.1815481185913086;https://www.jobindex.dk/jobsoegning?lang=da?page=158.html;https://www.jobindex.dk/jobsoegning?lang=da?page=158.html;223722;200;True;
176;searchpage;requests;1598065920.0493765;-1.4981544017791748;https://www.jobindex.dk/jobsoegning?lang=da?page=159.html;https://www.jobindex.dk/jobsoegning?lang=da?page=159.html;223723;200;True;
177;searchpage;requests;1598065922.1705768;-0.9586846828460693;https://www.jobindex.dk/jobsoegning?lang=da?page=160.html;https://www.jobindex.dk/jobsoegning?lang=da?page=160.html;223722;200;True;
178;searchpage;requests;1598065923.745358;-1.0936224460601807;https://www.jobindex.dk/jobsoegning?lang=da?page=161.html;https://www.jobindex.dk/jobsoegning?lang=da?page=161.html;223722;200;True;
179;searchpage;requests;1598065925.4302254;-0.9955580234527588;https://www.jobindex.dk/jobsoegning?lang=da?page=162.html;https://www.jobindex.dk/jobsoegning?lang=da?page=162.html;223722;200;True;
180;searchpage;requests;1598065927.0400805;-1.1146278381347656;https://www.jobindex.dk/jobsoegning?lang=da?page=163.html;https://www.jobindex.dk/jobsoegning?lang=da?page=163.html;223722;200;True;
181;searchpage;requests;1598065928.8505967;-1.3052892684936523;https://www.jobindex.dk/jobsoegning?lang=da?page=164.html;https://www.jobindex.dk/jobsoegning?lang=da?page=164.html;223722;200;True;
182;searchpage;requests;1598065930.7790806;-1.0984997749328613;https://www.jobindex.dk/jobsoegning?lang=da?page=165.html;https://www.jobindex.dk/jobsoegning?lang=da?page=165.html;223722;200;True;
183;searchpage;requests;1598065932.4889276;-0.9985063076019287;https://www.jobindex.dk/jobsoegning?lang=da?page=166.html;https://www.jobindex.dk/jobsoegning?lang=da?page=166.html;223723;200;True;
184;searchpage;requests;1598065934.1066344;-1.094512939453125;https://www.jobindex.dk/jobsoegning?lang=da?page=167.html;https://www.jobindex.dk/jobsoegning?lang=da?page=167.html;223722;200;True;
185;searchpage;requests;1598065935.805285;-1.118440866470337;https://www.jobindex.dk/jobsoegning?lang=da?page=168.html;https://www.jobindex.dk/jobsoegning?lang=da?page=168.html;223722;200;True;
186;searchpage;requests;1598065937.6141522;-1.3619489669799805;https://www.jobindex.dk/jobsoegning?lang=da?page=169.html;https://www.jobindex.dk/jobsoegning?lang=da?page=169.html;223722;200;True;
187;searchpage;requests;1598065939.5832899;-1.0947809219360352;https://www.jobindex.dk/jobsoegning?lang=da?page=170.html;https://www.jobindex.dk/jobsoegning?lang=da?page=170.html;223722;200;True;
188;searchpage;requests;1598065941.3010418;-1.1592953205108643;https://www.jobindex.dk/jobsoegning?lang=da?page=171.html;https://www.jobindex.dk/jobsoegning?lang=da?page=171.html;223722;200;True;
189;searchpage;requests;1598065943.0706315;-1.0945453643798828;https://www.jobindex.dk/jobsoegning?lang=da?page=172.html;https://www.jobindex.dk/jobsoegning?lang=da?page=172.html;223723;200;True;
190;searchpage;requests;1598065944.7732868;-1.157526969909668;https://www.jobindex.dk/jobsoegning?lang=da?page=173.html;https://www.jobindex.dk/jobsoegning?lang=da?page=173.html;223722;200;True;
191;searchpage;requests;1598065946.6220882;-1.381955862045288;https://www.jobindex.dk/jobsoegning?lang=da?page=174.html;https://www.jobindex.dk/jobsoegning?lang=da?page=174.html;223722;200;True;
192;searchpage;requests;1598065948.6434145;-1.1422560214996338;https://www.jobindex.dk/jobsoegning?lang=da?page=175.html;https://www.jobindex.dk/jobsoegning?lang=da?page=175.html;223723;200;True;
193;searchpage;requests;1598065950.4057925;-1.158015489578247;https://www.jobindex.dk/jobsoegning?lang=da?page=176.html;https://www.jobindex.dk/jobsoegning?lang=da?page=176.html;223722;200;True;
194;searchpage;requests;1598065952.1824646;-1.1225075721740723;https://www.jobindex.dk/jobsoegning?lang=da?page=177.html;https://www.jobindex.dk/jobsoegning?lang=da?page=177.html;223723;200;True;
195;searchpage;requests;1598065953.925055;-1.3812432289123535;https://www.jobindex.dk/jobsoegning?lang=da?page=178.html;https://www.jobindex.dk/jobsoegning?lang=da?page=178.html;223722;200;True;
196;searchpage;requests;1598065955.9254675;-1.1426806449890137;https://www.jobindex.dk/jobsoegning?lang=da?page=179.html;https://www.jobindex.dk/jobsoegning?lang=da?page=179.html;223722;200;True;
197;searchpage;requests;1598065957.7591755;-1.2581603527069092;https://www.jobindex.dk/jobsoegning?lang=da?page=180.html;https://www.jobindex.dk/jobsoegning?lang=da?page=180.html;223722;200;True;
198;searchpage;requests;1598065959.6926541;-1.4458513259887695;https://www.jobindex.dk/jobsoegning?lang=da?page=181.html;https://www.jobindex.dk/jobsoegning?lang=da?page=181.html;223722;200;True;
199;searchpage;requests;1598065961.7616758;-1.098700761795044;https://www.jobindex.dk/jobsoegning?lang=da?page=182.html;https://www.jobindex.dk/jobsoegning?lang=da?page=182.html;223722;200;True;
200;searchpage;requests;1598065963.4483318;-1.121595859527588;https://www.jobindex.dk/jobsoegning?lang=da?page=183.html;https://www.jobindex.dk/jobsoegning?lang=da?page=183.html;223722;200;True;
201;searchpage;requests;1598065965.1771433;-1.014746904373169;https://www.jobindex.dk/jobsoegning?lang=da?page=184.html;https://www.jobindex.dk/jobsoegning?lang=da?page=184.html;223722;200;True;
202;searchpage;requests;1598065966.8637886;-1.0856220722198486;https://www.jobindex.dk/jobsoegning?lang=da?page=185.html;https://www.jobindex.dk/jobsoegning?lang=da?page=185.html;223722;200;True;
203;searchpage;requests;1598065968.57657;-1.1633427143096924;https://www.jobindex.dk/jobsoegning?lang=da?page=186.html;https://www.jobindex.dk/jobsoegning?lang=da?page=186.html;223722;200;True;
204;searchpage;requests;1598065970.37832;-1.4379587173461914;https://www.jobindex.dk/jobsoegning?lang=da?page=187.html;https://www.jobindex.dk/jobsoegning?lang=da?page=187.html;223722;200;True;
205;searchpage;requests;1598065972.4556022;-0.7230734825134277;https://www.jobindex.dk/jobsoegning?lang=da?page=188.html;https://www.jobindex.dk/jobsoegning?lang=da?page=188.html;223722;200;True;
206;searchpage;requests;1598065973.7747586;-1.085634708404541;https://www.jobindex.dk/jobsoegning?lang=da?page=189.html;https://www.jobindex.dk/jobsoegning?lang=da?page=189.html;223723;200;True;
207;searchpage;requests;1598065975.5355322;-0.9307575225830078;https://www.jobindex.dk/jobsoegning?lang=da?page=190.html;https://www.jobindex.dk/jobsoegning?lang=da?page=190.html;223722;200;True;
208;searchpage;requests;1598065977.0816088;-0.8468658924102783;https://www.jobindex.dk/jobsoegning?lang=da?page=191.html;https://www.jobindex.dk/jobsoegning?lang=da?page=191.html;223722;200;True;
209;searchpage;requests;1598065978.5395205;-1.014906883239746;https://www.jobindex.dk/jobsoegning?lang=da?page=192.html;https://www.jobindex.dk/jobsoegning?lang=da?page=192.html;223722;200;True;
210;searchpage;requests;1598065980.1496274;-1.2223689556121826;https://www.jobindex.dk/jobsoegning?lang=da?page=193.html;https://www.jobindex.dk/jobsoegning?lang=da?page=193.html;223722;200;True;
211;searchpage;requests;1598065982.0670679;-1.0945377349853516;https://www.jobindex.dk/jobsoegning?lang=da?page=194.html;https://www.jobindex.dk/jobsoegning?lang=da?page=194.html;223723;200;True;
212;searchpage;requests;1598065983.9605727;-1.1344573497772217;https://www.jobindex.dk/jobsoegning?lang=da?page=195.html;https://www.jobindex.dk/jobsoegning?lang=da?page=195.html;223723;200;True;
213;searchpage;requests;1598065985.7751234;-1.1543865203857422;https://www.jobindex.dk/jobsoegning?lang=da?page=196.html;https://www.jobindex.dk/jobsoegning?lang=da?page=196.html;223722;200;True;
214;searchpage;requests;1598065987.5806224;-1.0776808261871338;https://www.jobindex.dk/jobsoegning?lang=da?page=197.html;https://www.jobindex.dk/jobsoegning?lang=da?page=197.html;223722;200;True;
215;searchpage;requests;1598065989.2734432;-1.1584575176239014;https://www.jobindex.dk/jobsoegning?lang=da?page=198.html;https://www.jobindex.dk/jobsoegning?lang=da?page=198.html;223722;200;True;
216;searchpage;requests;1598065991.0319993;-0.9699597358703613;https://www.jobindex.dk/jobsoegning?lang=da?page=199.html;https://www.jobindex.dk/jobsoegning?lang=da?page=199.html;223722;200;True;
217;searchpage;requests;1598065992.6971054;-1.362900733947754;https://www.jobindex.dk/jobsoegning?lang=da?page=200.html;https://www.jobindex.dk/jobsoegning?lang=da?page=200.html;223722;200;True;
218;searchpage;requests;1598065994.7224238;-1.8493030071258545;https://www.jobindex.dk/jobsoegning?lang=da?page=201.html;https://www.jobindex.dk/jobsoegning?lang=da?page=201.html;223723;200;True;
219;searchpage;requests;1598065997.1709645;-0.8348495960235596;https://www.jobindex.dk/jobsoegning?lang=da?page=202.html;https://www.jobindex.dk/jobsoegning?lang=da?page=202.html;223722;200;True;
220;searchpage;requests;1598065998.6169953;-1.0106558799743652;https://www.jobindex.dk/jobsoegning?lang=da?page=203.html;https://www.jobindex.dk/jobsoegning?lang=da?page=203.html;223722;200;True;
221;searchpage;requests;1598066000.2428246;-1.2822890281677246;https://www.jobindex.dk/jobsoegning?lang=da?page=204.html;https://www.jobindex.dk/jobsoegning?lang=da?page=204.html;223722;200;True;
222;searchpage;requests;1598066002.1252165;-1.069671869277954;https://www.jobindex.dk/jobsoegning?lang=da?page=205.html;https://www.jobindex.dk/jobsoegning?lang=da?page=205.html;223723;200;True;
223;searchpage;requests;1598066003.8949316;-1.2782623767852783;https://www.jobindex.dk/jobsoegning?lang=da?page=206.html;https://www.jobindex.dk/jobsoegning?lang=da?page=206.html;223722;200;True;
224;searchpage;requests;1598066005.8074496;-1.0986578464508057;https://www.jobindex.dk/jobsoegning?lang=da?page=207.html;https://www.jobindex.dk/jobsoegning?lang=da?page=207.html;223722;200;True;
225;searchpage;requests;1598066007.549998;-1.081648826599121;https://www.jobindex.dk/jobsoegning?lang=da?page=208.html;https://www.jobindex.dk/jobsoegning?lang=da?page=208.html;223722;200;True;
226;searchpage;requests;1598066009.2548134;-1.1154406070709229;https://www.jobindex.dk/jobsoegning?lang=da?page=209.html;https://www.jobindex.dk/jobsoegning?lang=da?page=209.html;223722;200;True;
