"652;""514200"";5;Kosmetologarbejde og beslægtede funktioner;;Fod og ansigtsplejer", Fod og kropsplejer, Fodplejeassistent, Fys. massør, Kosmetikassistent, Kosmetolog, Make Up assistent, Make Up konsulent, Manicurist, Massør, Parykmager, Pedicurist, Skønhedsplejer, Sminkør, Tatovør, Kosmetologarbejde og beslægtede funktioner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"653;""515"";3;Inspektørarbejde inden for rengøring", husholdning og ejendomme;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"654;""5151"";4;Rengøringsinspektørarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"655;""515100"";5;Rengøringsinspektørarbejde;;Hotelsteward", Hovmester, Oldfrue, Rengøringsinspektørarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"656;""5152"";4;Husbestyrerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"657;""515200"";5;Husbestyrerarbejde;;Husbestyrer", Husholder, Hushovmester, Oldfrueassistent, Husbestyrerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"658;""5153"";4;Ejendomsinspektørarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"659;""515300"";5;Ejendomsinspektørarbejde;;Centerpedel", Ejendomsmedhjælper, Ejendomsserviceassistent, Gårdbetjent, Gårdmand, Halarbejder, Halassistent, Pedel, Pedelafløser, Retspedel, Rådhuspedel, Skolebetjent, Skolepedel, Vicevært, Skolebetjent, medhjælper, Ejendomsservicetekniker, Halinspektør, Stadioninspektør, Ejendomsinspektørarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"660;""516"";3;Andet servicearbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"661;""5161"";4;Astrologiarbejde og beslægtede funktioner;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"662;""516100"";5;Astrologiarbejde og beslægtede funktioner;;Astrolog", Astrologiarbejde og beslægtede funktioner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"663;""5162"";4;Kammertjenerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"664;""516200"";5;Kammertjenerarbejde;;Ceremonimester", Kammerjomfru, Kammerpige, Kammertjener, Kammertjenerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"665;""5163"";4;Bedemandsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"666;""516300"";5;Bedemandsarbejde;;Bedemand", Bedemandsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"667;""5164"";4;Arbejde med kæledyr;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"668;""516400"";5;Arbejde med kæledyr;;Hundefrisør", Hundepasser, Hundetrimmer, Arbejde med kæledyr;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"669;""5165"";4;Kørelærerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"670;""516500"";5;Kørelærerarbejde;;Kørelærer", Kørelærerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"671;""5169"";4;Servicearbejde ikke klassificeret andetsteds;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"672;""516900"";5;""Servicearbejde ikke klassificeret andetsteds "";;Kirkebetjent", Kirketjener, Servicearbejde ikke klassificeret andetsteds;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"673;""52"";2;Salgsarbejde (ekskl. agentarbejde);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"674;""521"";3;Salgsarbejde på gade og marked;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"675;""5211"";4;Stade- og markedssalg;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"676;""521100"";5;Stade- og markedssalg;;Stade- og markedssalg;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"677;""5212"";4;Gadesalg af fødevarer;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"678;""521200"";5;Gadesalg af fødevarer;;Gadesalg af fødevarer;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"679;""522"";3;Salgsarbejde i butik;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"680;""5223"";4;Salgsarbejde i butik;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"681;""522300"";5;Salgsarbejde i butik;;Bagerekspedient", Bagerekspeditrice, Blomsterekspedient, Boghandlerassistent, Boghandlerekspedient, Brugskommis, Brugsmedhjælper, Butiksassistent, Butiksekspedient, Butiksfunktionær, Butiksmedarbejder, Butiksmedhjælper, Ekspedient, Ekspeditrice, Farvehandlerekspedient, Fotoekspedient, Førstedame, Førstekommis, Førstemand, Gartnerekspedient, Grøntassistent, Guldsmedekspedient, Handelskommis, Handelsmedhjælper, Isenkræmmerekspedient, Kioskassistent, Kioskekspedient, Kolonialassistent, Kolonialekspedient, Kommis, Købmandsekspedient, Manufakturekspedient, Merchandiser, Møbelekspedient, Radioekspedient, Salgsdame, Salgsekspedient, Salgsmedhjælper, Sportsekspedient, Sælger - detailsalg, Tekstilekspedient, Tøjekspedient, Salgsarbejde i butik;,,,,,,,,,,,,,,,,
"682;""523"";3;Kasseassistentarbejde og beslægtet kundebetjening;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"683;""5230"";4;Kasseassistentarbejde og beslægtet kundebetjening;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"684;""523000"";5;Kasseassistentarbejde og beslægtet kundebetjening;;Billetassistent", Billetdame, Billetkasserer, Kasseassistent, Kassedame, Kasseekspedient, Kassekontrollør, Kassemedhjælper, Kasserer, Kassererassistent, Kommunekasserer, Postkasserer, Kasseassistentarbejde og beslægtet kundebetjening;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"685;""524"";3;Andet salgsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"686;""5241"";4;Modelarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"687;""524100"";5;Modelarbejde;;Dressman", Fotomodel, Mannequin, Model, Modelarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"688;""5242"";4;Demonstrationsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"689;""524200"";5;Demonstrationsarbejde;;Demonstratrice", Demonstratør, Demonstrationsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"690;""5244"";4;Salgsarbejde i kundekontaktcentre;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"691;""524400"";5;Salgsarbejde i kundekontaktcentre;;Callcentersælger", Telefonsælger, Telemarketingsælger, Salgsarbejde i kundekontaktcentre;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"692;""5245"";4;Salgsarbejde på servicestationer;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"693;""524500"";5;Salgsarbejde på servicestationer;;Tankpasser", Salgsarbejde på servicestationer;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"694;""5246"";4;Kasseassistentarbejde inden for catering og fastfood;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"695;""524600"";5;Kasseassistentarbejde inden for catering og fastfood;;Delikatesseassistent", Delikatesseekspedient, Frugtsælger, Slagterekspedient, Kasseassistentarbejde inden for catering og fastfood;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"696;""5249"";4;Salgsarbejde ikke klassificeret andetsteds;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"697;""524900"";5;Salgsarbejde ikke klassificeret andetsteds;;Apoteksmedhjælper", Autosælger, Avissælger, Foderstofekspedient, Forretningsassistent, Reservedelssælger, Reserveekspedient, Trælastekspedient, Viktualieassistent, Defektrice, Salgsarbejde ikke klassificeret andetsteds;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"698;""53"";2;Omsorgsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"699;""531"";3;Børneomsorgarbejde og hjælpelærerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"700;""5311"";4;Børneomsorgsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"701;""531110"";5;Dagplejearbejde;;Dagplejeassistent", Dagplejefader, Dagplejemedhjælper, Dagplejemoder, Dagplejer, Dagplejearbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"702;""531120"";5;Pædagogisk medhjælp;;Børnehavemedhjælper", Ungdomsmedhjælper, Vuggestuemedhjælper, Pædagogmedhjælper, Pædagogisk assistent, Pædagogisk medhjælp;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"703;""531190"";5;Andet børneomsorgsarbejde;;Andet børneomsorgsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"704;""5312"";4;Hjælpelærerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"705;""531200"";5;Hjælpelærerarbejde;;Hjælpelærerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"706;""532"";3;Omsorgsarbejde inden for sundhedsområdet;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"707;""5321"";4;Omsorgsarbejde på institutioner og hospitaler (ekskl. plejehjem);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"708;""532110"";5;Social- og sundhedsarbejde på institutioner og hospitaler", medhjælpere;;Handicapmedhjælper institutioner og hospitaler, Sygehjælper, Social og sundhedshjælper, Social- og sundhedsarbejde på institutioner og hospitaler, medhjælpere;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"709;""532120"";5;Social- og sundhedsarbejde på institutioner og hospitaler", assistenter;;Aftensygehjælper, Social og sundhedsassistent, Social- og sundhedsarbejde på institutioner og hospitaler, assistenter;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"710;""532130"";5;Portørarbejde på institutioner og hospitaler;;Hospitalsportør", Portør - hospitalsportør, Sygehusportør, Portørarbejde på institutioner og hospitaler;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"711;""532190"";5;Andet omsorgsarbejde på institutioner og hospitaler;;Andet omsorgsarbejde på institutioner og hospitaler;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"712;""5322"";4;Social- og sundhedsarbejde i private hjem (inkl. plejehjem);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"713;""532210"";5;Social- og sundhedsarbejde i private hjem", medhjælpere;;Handicapmedhjælper private, Hjemmehjælper, Hjemmesygehjælper, Kommunal Hjemmehjælper, Plejehjemsmedhjælper, Plejemedhjælper, Social og sundhedshjælper, Social- og sundhedsarbejde i private hjem, medhjælpere;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"714;""532220"";5;Social- og sundhedsarbejde i private hjem", assistenter;;Hjemmeplejeassistent, Hjemmeplejer, Plejehjemsassistent, Social og sundhedsassistent, Soc. og sundhedsassistent, Social- og sundhedsarbejde i private hjem, assistenter;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"715;""5329"";4;Andet omsorgsarbejde inden for sundhedsområdet;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"716;""532900"";5;Andet omsorgsarbejde inden for sundhedsområdet;;Andet omsorgsarbejde inden for sundhedsområdet;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"717;""54"";2;Rednings- og overvågningsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"718;""541"";3;Rednings- og overvågningsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"719;""5411"";4;Brandslukningsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720;""541100"";5;Brandslukningsarbejde;;Beredskabsassistent", Beredskabsmester, Brandassistent, Brandmand, Korpsbrandmand, Korpsmester (Redningsberedskab), Lufthavnsbrandmand, Røgdykker, Sektionschef (Redningsberedskab), Sektionsleder (Redningsberedskab), Viceberedskabsmester, Vicebrandmester, Brandslukningsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"721;""5412"";4;Politiarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"722;""541200"";5;Politiarbejde;;Færdselsbetjent", Grænsebetjent, Kriminalassistent, Kriminalbetjent, Landpolitiassistent, Landpolitibetjent, Overbetjent, Politiassistent, Politibetjent, Politiarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"723;""5413"";4;Fængselsbetjentarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"724;""541300"";5;Fængselsbetjentarbejde;;Arrestforvarer", Arrestmedhjælper, Fængselsassistent, Fængselsbetjent, Fængselsfunktionær, Fængselsmedhjælper, Fængselsbetjentarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"725;""5414"";4;Sikkerhedsvagtarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"726;""541400"";5;Sikkerhedsvagtarbejde;;Biografbetjent", Brovagt, Butiksdetektiv, Bygningsbetjent, Centervagt, Dørvogter, Havneopsynsmand, Havnevagt, Hjælpevagt, Hospitalsbetjent, Hospitalsportner, Hundevagt, Kirkegårdsbetjent, Kollegiebetjent, Kustode, Museumsbetjent, Museumsvagt, Natportner, Nattevagt, Nattevægter, Opsynsbetjent, Opsynsmand, Parkbetjent, Plejehjemsbetjent, Portner, Portvagt, Sikkerhedsvagt, Slotsbetjent, Stadionbetjent, Teaterbetjent, Vagt, Vagtbetjent, Vagtmand, Veterinærbetjent, Vægter, Sikkerhedsvagtarbejde;,,,,,,,,,,,,,,,,,,,,,,,
"727;""5419"";4;Andet rednings- og overvågningsarbejde (ekskl. ambulancebehandlere);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"728;""541900"";5;Andet rednings- og overvågningsarbejde (ekskl. ambulancebehandlere);;Bjergningsinspektør", Falckassistent - redningsarbejde, Falckleder, Falckmand, Falckredder, Livredder, Parkeringsvagt, Redder, Redningsassistent, Redningsfører, Redningsinspektør, Redningsleder, Andet rednings- og overvågningsarbejde (ekskl. ambulancebehandlere);,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"729;""6"";1;Arbejde inden for landbrug", skovbrug og fiskeri ekskl. medhjælp;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"730;""61"";2;Arbejde inden for landbrug og gartneri ekskl. medhjælp;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"731;""611"";3;Arbejde med plantevækst;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"732;""6111"";4;Dyrkning af markafgrøder inden for jordbrug;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"733;""611100"";5;Dyrkning af markafgrøder inden for jordbrug;;Kartoffelavler", Løgavler, Dyrkning af markafgrøder inden for jordbrug;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"734;""6112"";4;Dyrkning af afgrøder fra træer og buske;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"735;""611200"";5;Dyrkning af afgrøder fra træer og buske;;Frugtavler", Dyrkning af afgrøder fra træer og buske;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"736;""6113"";4;Væksthus- og anlægsgartnerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"737;""611310"";5;Produktions- og væksthusgartnerarbejde;;Champignonavler", Planteskolegartner, Væksthusgartner, Produktions- og væksthusgartnerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"738;""611320"";5;Anlægsgartnerarbejde;;Anlægsgartner", Gartner - anlægsarbejde, Havegartner, Rosengartner, Slotsgartner, Anlægsgartnerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"739;""611390"";5;Andet gartnerarbejde;;Andet gartnerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"740;""6114"";4;Dyrkning af blandede afgrøder;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"741;""611400"";5;Dyrkning af blandede afgrøder;;Dyrkning af blandede afgrøder;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"742;""612"";3;Arbejde med dyreopdræt;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"743;""6121"";4;Arbejde med opdræt af husdyr", ekskl. fjerkræ;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"744;""612100"";5;Arbejde med opdræt af husdyr", ekskl. fjerkræ;;Avlsassistent, Fodermester, Fåreavler, Fårehyrde, Fåreklipper, Hesteopdrætter, Hundeopdrætter, Husdyrbrugsassistent, Inseminør, Kennelejer, Klovbeskærer, Kreaturmester, Kvægavler, Kvægavlsassistent, Kvægbrugsassistent, Kvægopdrætter, Opdrætter, Røgter, Staldmester, Stutterimester, Svineavler, Svinefodermester, Svineopdrætter, Svinepasser, Arbejde med opdræt af husdyr, ekskl. fjerkræ;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"745;""6122"";4;Arbejde med opdræt af fjerkræ;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"746;""612200"";5;Arbejde med opdræt af fjerkræ;;Agerhønsefarmer", Andefarmer, Fjerkræavler, Kalkunfarmer, Arbejde med opdræt af fjerkræ;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"747;""6123"";4;Arbejde med bi- og silkeavl;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"748;""612300"";5;Arbejde med bi- og silkeavl;;Biavler", Arbejde med bi- og silkeavl;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"749;""6129"";4;Andet arbejde med dyreopdræt;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750;""612900"";5;""Andet arbejde med dyreopdræt "";;Akvarist", Dyreassistent, Dyrepasser, Hjorteavler, Hjortefarmer, Kaninavler, Minkavler, Minkfarmer, Pelsdyravler, Pelsfarmejer, Vildtopdrætter, Andet arbejde med dyreopdræt;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"751;""613"";3;Arbejde med dyrkning af plantevækst og opdræt af dyr;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752;""6130"";4;Arbejde med dyrkning af plantevækst og opdræt af dyr;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"753;""613000"";5;Arbejde med dyrkning af plantevækst og opdræt af dyr;;Farmer", Jordbruger, Landbrugsassistent, Landbrugsbestyrer, Landbrugsmedhjælper, Landmand, Landmand/Gårdejer, Arbejde med dyrkning af plantevækst og opdræt af dyr;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"754;""62"";2;Arbejde inden for skovbrug", fiskeri og jagt;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755;""621"";3;Skovbrugsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"756;""6210"";4;""Skovbrugsarbejde - Skovbrugsarbejde "";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757;""621000"";5;""Skovbrugsarbejde - Skovbrugsarbejde "";;Klitplantør", Plantør, Skovbetjent, Skovbruger, Skovløber, Træplejer, Skovbrugsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758;""622"";3;Arbejde med fiskeri og jagt;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"759;""6221"";4;Arbejde inden for akvakultur;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"760;""622100"";5;Arbejde inden for akvakultur;;Dambruger", Fiskeopdrætter, Arbejde inden for akvakultur;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"761;""6222"";4;Arbejde med fiskeri i kyst- og søområder;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"762;""622200"";5;Arbejde med fiskeri i kyst- og søområder;;Bundgarnsfisker", Rusefisker, Arbejde med fiskeri i kyst- og søområder;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"763;""6223"";4;Arbejde med havfiskeri;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"764;""622300"";5;Arbejde med havfiskeri;;Fanger", Hvalfanger, Arbejde med havfiskeri;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"765;""6224"";4;Jagtarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"766;""622400"";5;Jagtarbejde;;Jagtkonsulent", Jagtmester, Jæger, Pelsjæger, Skytte, Jagtarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"767;""7"";1;Håndværkspræget arbejde;Håndværkspræget arbejde inden for minedrift", industri samt bygge-, anlægs- og fremstillingsvirksomhed. Arbejde der primært består i betjening maskiner, er indeholdt i hovedgruppe 8.;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"768;""71"";2;Håndværkspræget arbejde inden for byggeri", undtagen elektrikerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"769;""711"";3;Bygningsarbejde (ekskl. medhjælpere) - basis;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"770;""7112"";4;Murer- og brolægningsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"771;""711210"";5;Murerarbejde;;Facadepudser", Flisemurer, Fugemontør, Kedelmurer, Kirkemurer, Murer, Murermester, Ovnbygger, Ovnmurer, Skorstensbygger, Murerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"772;""711220"";5;Brolægningsarbejde;;Brolægger", Brolægningsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
